1K model:
0.562500000000000	0.193649167310371	0
0.333333333333333	0	0
0.538461538461538	0	0
0.428571428571429	0.181568259800641	0
0.769230769230769	0.358057437019716	0
0.700000000000000	0.483045891539648	0.307819125074639
0.538461538461538	0	0
0.500000000000000	0.267261241912424	0
0.619198499821558	0.299101291386317	0
0.400000000000000	0	0
0.846153846153846	0.459933105503900	0.267916144918562
0.307692307692308	0	0
0.222222222222222	0	0
0.611111111111111	0.268133222179948	0
0.593587328649536	0.205941759960611	0
0.416666666666667	0.194624736040381	0
0.666666666666667	0.408248290463863	0
0.599197566326171	0.435306939805215	0.348429471727306
0.333333333333333	0.174077655955698	0
0.542902450821576	0.233628016738573	0
0.750000000000000	0.327326835353989	0
0.500000000000000	0.333333333333333	0
0.714285714285714	0.331496772065898	0
0.705882352941177	0.469668218313862	0.244998652514822
0.250000000000000	0	0

10K model:
0.750000000000000	0.316227766016838	0
0.666666666666667	0	0
0.692307692307692	0.240192230707631	0
0.642857142857143	0.314485451016576	0
0.923076923076923	0.554700196225229	0.303557744982485
0.700000000000000	0.483045891539648	0.307819125074639
0.769230769230769	0.253184841770917	0
0.875000000000000	0.612372435695795	0.500000000000000
0.743038199785870	0.463365728147335	0
0.500000000000000	0.333333333333333	0.240374928384568
0.846153846153846	0.531085004543794	0.371525359319687
0.615384615384615	0.320256307610174	0
0.555555555555556	0	0
0.722222222222222	0.412231294933895	0.276947411310439
0.725495623904989	0.455354364303190	0.252831158884734
0.750000000000000	0.522232967867094	0.379244701370433
0.666666666666667	0.408248290463863	0
0.748996957907714	0.486687954240935	0.375334270459396
0.583333333333333	0.230283093235919	0
0.723869934428768	0.539540793417013	0.403818654733697
0.875000000000000	0.612372435695795	0.500000000000000
0.700000000000000	0.623609564462324	0.526363299804698
0.857142857142857	0.513552591013096	0.280110593973668
0.764705882352941	0.488846180546902	0.317025646165335
0	0	0

15K model:
0.812500000000000	0.329140294302192	0
0.666666666666667	0	0
0.846153846153846	0.265542502271897	0
0.642857142857143	0.314485451016576	0
0.923076923076923	0.554700196225229	0.303557744982485
0.800000000000000	0.516397779494322	0.321829794868543
0.769230769230769	0.253184841770917	0
0.875000000000000	0.612372435695795	0.500000000000000
0.371519099892935	0	0
0.500000000000000	0.333333333333333	0.240374928384568
0.923076923076923	0.554700196225229	0.382458792762052
0.615384615384615	0.320256307610174	0
0.555555555555556	0	0
0.722222222222222	0.412231294933895	0.276947411310439
0.791449771532715	0.531739337744063	0.280369082193032
0.750000000000000	0.522232967867094	0.379244701370433
0.666666666666667	0.408248290463863	0
0.748996957907714	0.525683072079015	0.425634825079981
0.666666666666667	0.348155311911396	0
0.723869934428768	0.539540793417013	0.403818654733697
0.875000000000000	0.612372435695795	0.500000000000000
0.700000000000000	0.623609564462324	0.526363299804698
0.857142857142857	0.513552591013096	0.280110593973668
0.764705882352941	0.488846180546902	0.317025646165335
0.250000000000000	0	0

30K model:
0.812500000000000	0.329140294302192	0
0.555555555555556	0	0
0.692307692307692	0.240192230707631	0
0.642857142857143	0.314485451016576	0
0.846153846153846	0.531085004543794	0.294879873108467
0.800000000000000	0.516397779494322	0.321829794868543
0.769230769230769	0.253184841770917	0
1	0.845154254728517	0.780896665619080
0.743038199785870	0.463365728147335	0
0.600000000000000	0.447213595499958	0.368403149864039
0.923076923076923	0.554700196225229	0.382458792762052
0.615384615384615	0.320256307610174	0
0.666666666666667	0	0
0.777777777777778	0.427792631946499	0.283873948034266
0.791449771532715	0.531739337744063	0.280369082193032
0.833333333333333	0.550481882563180	0.392800487936325
0.777777777777778	0.540061724867322	0.346680637175317
0.848863218962075	0.634563456374132	0.564388114260331
0.666666666666667	0.348155311911396	0
0.723869934428768	0.539540793417013	0.403818654733697
0.875000000000000	0.612372435695795	0.500000000000000
0.700000000000000	0.483045891539648	0
0.857142857142857	0.513552591013096	0.280110593973668
0.764705882352941	0.488846180546902	0.251623422111876
0.375000000000000	0	0

Conclusion:

As we can tell from BLEU score, as the size of training set increase, the score
of 1st order and 2nd order increase obviously. As for 3rd order score, there is a 
huge increase from 1K to 10K, then fluctuate within a range, which means the 3rd order
score cannot be improved by simply increasing the training set.

The biggest different I can tell from these two references is: Human translation tends to 
be more descriptive, while google translation is simple and short. Combine the two reference
together, the BLEU score is more accurate.
